precision,recall
0.017498713329902212,1.0
0.017503217503217504,1.0
0.017507723995880537,1.0
0.017512232809683236,1.0
0.01751674394641937,1.0
0.017521257407884565,1.0
0.01752577319587629,1.0
0.017530291312193864,1.0
0.017534811758638472,1.0
0.017539334537013153,1.0
0.017543859649122806,1.0
0.017548387096774195,1.0
0.017552916881775942,1.0
0.017557449005938548,1.0
0.01756198347107438,1.0
0.017566520278997674,1.0
0.01757105943152455,1.0
0.01757560093047299,1.0
0.017580144777662874,1.0
0.017584690974915957,1.0
0.01758923952405587,1.0
0.01759379042690815,1.0
0.017598343685300208,1.0
0.01760289930106135,1.0
0.017607457276022784,1.0
0.01761201761201761,1.0
0.017616580310880828,1.0
0.01762114537444934,1.0
0.01762571280456195,1.0
0.017630282603059374,1.0
0.017634854771784232,1.0
0.017639429312581063,1.0
0.017644006227296314,1.0
0.017648585517778353,1.0
0.017653167185877467,1.0
0.01765775123344586,1.0
0.017662337662337664,1.0
0.01766692647440894,1.0
0.017671517671517672,1.0
0.017676111255523784,1.0
0.01768070722828913,1.0
0.017685305591677504,1.0
0.01768990634755463,1.0
0.017694509497788186,1.0
0.017699115044247787,1.0
0.017703722988804998,1.0
0.017708333333333333,1.0
0.017712946079708258,1.0
0.01771756122980719,1.0
0.017722178785509513,1.0
0.017726798748696558,1.0
0.01773142112125163,1.0
0.01773604590505999,1.0
0.017740673102008872,1.0
0.017745302713987474,1.0
0.017749934742886976,1.0
0.017754569190600523,1.0
0.017759206059023244,1.0
0.017763845350052248,1.0
0.017768487065586622,1.0
0.017773131207527444,1.0
0.017777777777777778,1.0
0.01778242677824268,1.0
0.017787078210829192,1.0
0.017791732077446363,1.0
0.017796388380005235,1.0
0.01780104712041885,1.0
0.01780570830060225,1.0
0.0178103719224725,1.0
0.017815037987948652,1.0
0.01781970649895178,1.0
0.01782437745740498,1.0
0.01782905086523335,1.0
0.017833726724364018,1.0
0.017838405036726127,1.0
0.01784308580425085,1.0
0.01784776902887139,1.0
0.01785245471252297,1.0
0.017857142857142856,1.0
0.017861833464670344,1.0
0.01786652653704677,1.0
0.017871222076215505,1.0
0.017875920084121977,1.0
0.017880620562713646,1.0
0.01788532351394003,1.0
0.017890028939752698,1.0
0.017894736842105262,1.0
0.017899447222953408,1.0
0.01790416008425487,1.0
0.01790887542796945,1.0
0.01791359325605901,1.0
0.017918313570487482,1.0
0.017923036373220874,1.0
0.01792776166622726,1.0
0.017932489451476793,1.0
0.017937219730941704,1.0
0.017941952506596307,1.0
0.017946687780416998,1.0
0.01795142555438226,1.0
0.01795616583047267,1.0
0.017960908610670893,1.0
0.01796565389696169,1.0
0.017970401691331923,1.0
0.01797515199577055,1.0
0.017979904812268643,1.0
0.01798466014281936,1.0
0.01798941798941799,1.0
0.01799417835406192,1.0
0.017998941238750663,1.0
0.018003706645485836,1.0
0.018008474576271187,1.0
0.018013245033112583,1.0
0.018018018018018018,1.0
0.018022793532997614,1.0
0.018027571580063628,1.0
0.018032352161230444,1.0
0.01803713527851459,1.0
0.01804192093393473,1.0
0.018046709129511677,1.0
0.018051499867268384,1.0
0.018056293149229952,1.0
0.018061088977423638,1.0
0.018065887353878853,1.0
0.01807068828062716,1.0
0.018075491759702286,1.0
0.01808029779314012,1.0
0.018085106382978722,1.0
0.018089917531258312,1.0
0.018094731240021287,1.0
0.01809954751131222,1.0
0.01810436634717785,1.0
0.018109187749667112,1.0
0.018114011720831113,1.0
0.018118838262723154,1.0
0.01812366737739872,1.0
0.01812849906691549,1.0
0.018133333333333335,1.0
0.018138170178714323,1.0
0.01814300960512273,1.0
0.018147851614625034,1.0
0.018152696209289908,1.0
0.01815754339118825,1.0
0.018162393162393164,1.0
0.018167245524979964,1.0
0.018172100481026188,1.0
0.0181769580326116,1.0
0.01818181818181818,1.0
0.018186680930730142,1.0
0.01819154628143392,1.0
0.018196414236018196,1.0
0.018201284796573874,1.0
0.01820615796519411,1.0
0.01821103374397429,1.0
0.018215912135012054,1.0
0.01822079314040729,1.0
0.018225676762262128,1.0
0.018230563002680965,1.0
0.018235451863770447,1.0
0.018240343347639486,1.0
0.01824523745639925,1.0
0.01825013419216318,1.0
0.01825503355704698,1.0
0.018259935553168637,1.0
0.0182648401826484,1.0
0.018269747447608814,1.0
0.018274657350174684,1.0
0.01827956989247312,1.0
0.018284485076633505,1.0
0.01828940290478752,1.0
0.018294323379069142,1.0
0.01829924650161464,1.0
0.018304172274562585,1.0
0.01830910070005385,1.0
0.01831403178023162,1.0
0.018318965517241378,1.0
0.018323901913230935,1.0
0.018328840970350403,1.0
0.018333782690752223,1.0
0.018338727076591153,1.0
0.018343674130024277,1.0
0.01834862385321101,1.0
0.01835357624831309,1.0
0.0183585313174946,1.0
0.018363489062921956,1.0
0.018368449486763912,1.0
0.01837341259119157,1.0
0.018378378378378378,1.0
0.018383346850500134,1.0
0.01838831800973499,1.0
0.018393291858263456,1.0
0.0183982683982684,1.0
0.018403247631935047,1.0
0.018408229561451002,1.0
0.018413214189006228,1.0
0.018418201516793065,1.0
0.01842319154700623,1.0
0.01842818428184282,1.0
0.018433179723502304,1.0
0.01843817787418655,1.0
0.01844317873609981,1.0
0.018448182311448725,1.0
0.018453188602442334,1.0
0.018458197611292075,1.0
0.018463209340211784,1.0
0.018468223791417708,1.0
0.018473240967128497,1.0
0.01847826086956522,1.0
0.018483283500951346,1.0
0.018488308863512777,1.0
0.018493336959477837,1.0
0.018498367791077257,1.0
0.01850340136054422,1.0
0.018508437670114317,1.0
0.018513476722025593,1.0
0.018518518518518517,1.0
0.018523563061836012,1.0
0.018528610354223433,1.0
0.01853366039792859,1.0
0.018538713195201745,1.0
0.018543768748295608,1.0
0.018548827059465357,1.0
0.018553888130968622,1.0
0.018558951965065504,1.0
0.018564018564018563,1.0
0.018569087930092845,1.0
0.01857416006555586,1.0
0.018579234972677595,1.0
0.018584312653730527,1.0
0.018589393110989613,1.0
0.018594476346732294,1.0
0.018599562363238512,1.0
0.018604651162790697,1.0
0.018609742747673783,1.0
0.0186148371201752,1.0
0.018619934282584884,1.0
0.01862503423719529,1.0
0.01863013698630137,1.0
0.018635242532200603,1.0
0.01864035087719298,1.0
0.018645462023581024,1.0
0.018650575973669776,1.0
0.018655692729766804,1.0
0.018660812294182216,1.0
0.018665934669228657,1.0
0.018671059857221308,1.0
0.01867618786047789,1.0
0.01868131868131868,1.0
0.0186864523220665,1.0
0.018691588785046728,1.0
0.018696728072587297,1.0
0.0187018701870187,1.0
0.018707015130674003,1.0
0.018712162905888827,1.0
0.018717313515001378,1.0
0.018722466960352423,1.0
0.01872762324428532,1.0
0.018732782369146005,1.0
0.018737944337283,1.0
0.018743109151047408,1.0
0.018748276812792942,1.0
0.018753447324875896,1.0
0.018758620689655173,1.0
0.018763796909492272,1.0
0.01876897598675131,1.0
0.018774157923799006,1.0
0.018779342723004695,1.0
0.01878453038674033,1.0
0.01878972091738049,1.0
0.018794914317302378,1.0
0.018800110588885817,1.0
0.018805309734513276,1.0
0.018810511756569847,1.0
0.018815716657443277,1.0
0.01882092443952394,1.0
0.018826135105204873,1.0
0.01883134865688175,1.0
0.018836565096952907,1.0
0.01884178442781934,1.0
0.018847006651884702,1.0
0.01885223177155531,1.0
0.018857459789240156,1.0
0.0188626907073509,1.0
0.018867924528301886,1.0
0.01887316125451013,1.0
0.018878400888395337,1.0
0.018883643432379894,1.0
0.01888888888888889,1.0
0.018894137260350097,1.0
0.018899388549193995,1.0
0.01890464275785377,1.0
0.018909899888765295,1.0
0.018915159944367176,1.0
0.018920422927100722,1.0
0.018925688839409965,1.0
0.01893095768374165,1.0
0.01893622946254525,1.0
0.01894150417827298,1.0
0.01894678183337977,1.0
0.0189520624303233,1.0
0.018957345971563982,1.0
0.018962632459564976,1.0
0.01896792189679219,1.0
0.018973214285714284,1.0
0.018978509628802678,1.0
0.018983807928531545,1.0
0.01898910918737783,1.0
0.01899441340782123,1.0
0.01899972059234423,1.0
0.019005030743432086,1.0
0.019010343863572827,1.0
0.01901565995525727,1.0
0.01902097902097902,1.0
0.019026301063234472,1.0
0.01903162608452281,1.0
0.019036954087346025,1.0
0.019042285074208905,1.0
0.01904761904761905,1.0
0.019052956010086858,1.0
0.01905829596412556,1.0
0.019063638912251192,1.0
0.019068984856982614,1.0
0.019074333800841514,1.0
0.019079685746352413,1.0
0.019085040696042662,1.0
0.01909039865244245,1.0
0.01909575961808481,1.0
0.019101123595505618,1.0
0.019106490587243608,1.0
0.01911186059584036,1.0
0.019117233623840314,1.0
0.019122609673790775,1.0
0.01912798874824191,1.0
0.019133370849746763,1.0
0.019138755980861243,1.0
0.019144144144144143,1.0
0.019149535342157138,1.0
0.01915492957746479,1.0
0.019160326852634545,1.0
0.019165727170236752,1.0
0.01917113053284466,1.0
0.019176536943034405,1.0
0.01918194640338505,1.0
0.019187358916478554,1.0
0.019192774484899804,1.0
0.019198193111236588,1.0
0.019203614798079638,1.0
0.0192090395480226,1.0
0.01921446736366205,1.0
0.01921989824759751,1.0
0.019225332202431437,1.0
0.019230769230769232,1.0
0.019236209335219235,1.0
0.019241652518392757,1.0
0.019247098782904048,1.0
0.01925254813137033,1.0
0.019258000566411783,1.0
0.019263456090651557,1.0
0.019268914706715785,1.0
0.01927437641723356,1.0
0.01927984122483697,1.0
0.019285309132161088,1.0
0.01929078014184397,1.0
0.019296254256526674,1.0
0.01930173147885325,1.0
0.019307211811470756,1.0
0.019312695257029253,1.0
0.019318181818181818,1.0
0.01932367149758454,1.0
0.019329164297896533,1.0
0.019334660221779928,1.0
0.019340159271899887,1.0
0.01934566145092461,1.0
0.01935116676152533,1.0
0.019356675206376316,1.0
0.0193621867881549,1.0
0.01936770150954144,1.0
0.019373219373219373,1.0
0.01937874038187518,1.0
0.019384264538198404,1.0
0.019389791844881665,1.0
0.01939532230462065,1.0
0.019400855920114122,1.0
0.019406392694063926,1.0
0.019411932629174993,1.0
0.019417475728155338,1.0
0.01942302199371608,1.0
0.019428571428571427,1.0
0.019434124035438698,1.0
0.019439679817038306,1.0
0.019445238776093794,1.0
0.019450800915331808,1.0
0.019456366237482117,1.0
0.019461934745277618,1.0
0.019467506441454337,1.0
0.019473081328751432,1.0
0.0194786594099112,1.0
0.019484240687679084,1.0
0.01948982516480367,1.0
0.0194954128440367,1.0
0.019501003728133067,1.0
0.019506597819850834,1.0
0.01951219512195122,1.0
0.01951779563719862,1.0
0.01952339936836061,1.0
0.019529006318207927,1.0
0.019534616489514506,1.0
0.01954022988505747,1.0
0.01954584650761713,1.0
0.019551466359977,1.0
0.019557089444923785,1.0
0.019562715765247412,1.0
0.019568345323741007,1.0
0.01957397812320092,1.0
0.019579614166426722,1.0
0.019585253456221197,1.0
0.01959089599539038,1.0
0.019596541786743516,1.0
0.01960219083309311,1.0
0.0196078431372549,1.0
0.01961349870204788,1.0
0.019619157530294286,1.0
0.019624819624819625,1.0
0.019630484988452657,1.0
0.01963615362402541,1.0
0.019641825534373193,1.0
0.019647500722334586,1.0
0.019653179190751446,1.0
0.019658860942468923,1.0
0.019664545980335454,1.0
0.019670234307202775,1.0
0.019675925925925927,1.0
0.019681620839363242,1.0
0.019687319050376375,1.0
0.019693020561830293,1.0
0.019698725376593278,1.0
0.019704433497536946,1.0
0.01971014492753623,1.0
0.019715859669469413,1.0
0.019721577726218097,1.0
0.019727299100667246,1.0
0.019733023795705164,1.0
0.019738751814223514,1.0
0.019744483159117306,1.0
0.019750217833284928,1.0
0.019755955839628123,1.0
0.01976169718105202,1.0
0.019767441860465116,1.0
0.019773189880779297,1.0
0.01977894124490983,1.0
0.019784695955775384,1.0
0.01979045401629802,1.0
0.019796215429403203,1.0
0.019801980198019802,1.0
0.019807748325080105,1.0
0.019813519813519812,1.0
0.019819294666278055,1.0
0.019825072886297375,1.0
0.019830854476523767,1.0
0.019836639439906652,1.0
0.019842427779398892,1.0
0.0198482194979568,1.0
0.019854014598540148,1.0
0.01985981308411215,1.0
0.0198656149576395,1.0
0.019871420222092345,1.0
0.019877228880444315,1.0
0.019883040935672516,1.0
0.01988885639075753,1.0
0.01989467524868344,1.0
0.01990049751243781,1.0
0.01990632318501171,1.0
0.019912152269399706,1.0
0.01991798476859988,1.0
0.019923820685613828,1.0
0.01992966002344666,1.0
0.019935502785107008,1.0
0.01994134897360704,1.0
0.01994719859196245,1.0
0.01995305164319249,1.0
0.01995890813031993,1.0
0.01996476805637111,1.0
0.01997063142437592,1.0
0.0199764982373678,1.0
0.01998236849838378,1.0
0.019988242210464434,1.0
0.019994119376653924,1.0
0.02,1.0
0.020005884083553988,1.0
0.020011771630370805,1.0
0.020017662643508977,1.0
0.020023557126030624,1.0
0.020029455081001474,1.0
0.020035356511490868,1.0
0.020041261420571766,1.0
0.020047169811320754,1.0
0.020053081686818047,1.0
0.020058997050147492,1.0
0.020064915904396578,1.0
0.020070838252656435,1.0
0.020076764098021848,1.0
0.02008269344359126,1.0
0.020088626292466764,1.0
0.02009456264775414,1.0
0.020100502512562814,1.0
0.020106445890005913,1.0
0.020112392783200237,1.0
0.020118343195266272,1.0
0.020124297129328204,1.0
0.020130254588513915,1.0
0.02013621557595499,1.0
0.02014218009478673,1.0
0.020148148148148148,1.0
0.02015411973918198,1.0
0.02016009487103469,1.0
0.020166073546856466,1.0
0.020172055769801245,1.0
0.020178041543026708,1.0
0.02018403086969427,1.0
0.020190023752969122,1.0
0.020196020196020195,1.0
0.020202020202020204,1.0
0.020208023774145618,1.0
0.020214030915576695,1.0
0.020220041629497473,1.0
0.020226055919095775,1.0
0.020232073787563226,1.0
0.02023809523809524,1.0
0.02024412027389104,1.0
0.02025014889815366,1.0
0.02025618111408996,1.0
0.02026221692491061,1.0
0.020268256333830104,1.0
0.020274299344066785,1.0
0.020280345958842826,1.0
0.02028639618138425,1.0
0.02029245001492092,1.0
0.020298507462686566,1.0
0.02030456852791878,1.0
0.02031063321385902,1.0
0.020316701523752614,1.0
0.020322773460848775,1.0
0.020328849028400597,1.0
0.02033492822966507,1.0
0.02034101106790308,1.0
0.020347097546379412,1.0
0.020353187668362766,1.0
0.02035928143712575,1.0
0.020365378855944895,1.0
0.02037147992810066,1.0
0.020377584656877435,1.0
0.02038369304556355,1.0
0.020389805097451273,1.0
0.020395920815836834,1.0
0.0204020402040204,1.0
0.02040816326530612,1.0
0.0204142900030021,1.0
0.02042042042042042,1.0
0.02042655452087714,1.0
0.020432692307692308,1.0
0.02043883378418996,1.0
0.020444978953698137,1.0
0.020451127819548873,1.0
0.02045728038507822,1.0
0.02046343665362624,1.0
0.020469596628537028,1.0
0.020475760313158686,1.0
0.020481927710843374,1.0
0.020488098824947273,1.0
0.020494273658830622,1.0
0.020500452215857702,1.0
0.020506634499396863,1.0
0.020512820512820513,1.0
0.02051901025950513,1.0
0.02052520374283127,1.0
0.020531400966183576,1.0
0.02053760193295077,1.0
0.02054380664652568,1.0
0.020550015110305228,1.0
0.020556227327690448,1.0
0.020562443302086484,1.0
0.0205686630369026,1.0
0.020574886535552193,1.0
0.020581113801452784,1.0
0.020587344838026038,1.0
0.02059357964869776,1.0
0.02059981823689791,1.0
0.020606060606060607,1.0
0.020612306759624128,1.0
0.020618556701030927,1.0
0.02062481043372763,1.0
0.02063106796116505,1.0
0.02063732928679818,1.0
0.020643594414086218,1.0
0.02064986334649256,1.0
0.020656136087484813,1.0
0.020662412640534793,1.0
0.02066869300911854,1.0
0.020674977196716328,1.0
0.02068126520681265,1.0
0.020687557042896258,1.0
0.020693852708460133,1.0
0.020700152207001523,1.0
0.020706455542021926,1.0
0.02071276271702711,1.0
0.020719073735527116,1.0
0.02072538860103627,1.0
0.020731707317073172,1.0
0.02073802988716072,1.0
0.020744356314826115,1.0
0.020750686603600854,1.0
0.020757020757020756,1.0
0.020763358778625954,1.0
0.020769700671960906,1.0
0.020776046440574396,1.0
0.02078239608801956,1.0
0.020788749617853867,1.0
0.020795107033639144,1.0
0.020801468338941573,1.0
0.0208078335373317,1.0
0.02081420263238445,1.0
0.020820575627679118,1.0
0.020826952526799388,1.0
0.020833333333333332,1.0
0.02083971805087343,1.0
0.020846106683016553,1.0
0.020852499233364,1.0
0.020858895705521473,1.0
0.02086529610309911,1.0
0.020871700429711478,1.0
0.020878108688977586,1.0
0.020884520884520884,1.0
0.020890937019969278,1.0
0.02089735709895513,1.0
0.02090378112511528,1.0
0.020910209102091022,1.0
0.020916641033528145,1.0
0.020923076923076923,1.0
0.020929516774392122,1.0
0.020935960591133004,1.0
0.020942408376963352,1.0
0.020948860135551448,1.0
0.020955315870570108,1.0
0.02096177558569667,1.0
0.020968239284613013,1.0
0.020974706971005553,1.0
0.020981178648565257,1.0
0.020987654320987655,1.0
0.020994133991972832,1.0
0.021000617665225447,1.0
0.02100710534445474,1.0
0.021013597033374538,1.0
0.021020092735703245,1.0
0.021026592455163882,1.0
0.02103309619548407,1.0
0.02103960396039604,1.0
0.021046115753636643,1.0
0.021052631578947368,1.0
0.021059151440074326,1.0
0.021065675340768277,1.0
0.02107220328478463,1.0
0.021078735275883446,1.0
0.021085271317829456,1.0
0.02109181141439206,1.0
0.02109835556934533,1.0
0.02110490378646803,1.0
0.02111145606954362,1.0
0.02111801242236025,1.0
0.02112457284871078,1.0
0.02113113735239279,1.0
0.021137705937208578,1.0
0.021144278606965175,1.0
0.021150855365474338,1.0
0.021157436216552583,1.0
0.021164021164021163,1.0
0.021170610211706103,1.0
0.02117720336343818,1.0
0.02118380062305296,1.0
0.021190401994390776,1.0
0.02119700748129676,1.0
0.021203617087620828,1.0
0.021210230817217717,1.0
0.021216848673946957,1.0
0.02122347066167291,1.0
0.02123009678426475,1.0
0.021236727045596503,1.0
0.021243361449547016,1.0
0.02125,1.0
0.021256642700844014,1.0
0.021263289555972485,1.0
0.021269940569283705,1.0
0.02127659574468085,1.0
0.021283255086071987,1.0
0.021289918597370068,1.0
0.021296586282492952,1.0
0.021303258145363407,1.0
0.02130993418990912,1.0
0.021316614420062698,1.0
0.02132329883976168,1.0
0.02132998745294856,1.0
0.021336680263570756,1.0
0.021343377275580666,1.0
0.021350078492935635,1.0
0.02135678391959799,1.0
0.02136349355953503,1.0
0.021370207416719043,1.0
0.02137692549512732,1.0
0.021383647798742137,1.0
0.0213903743315508,1.0
0.021397105097545627,1.0
0.021403840100723954,1.0
0.021410579345088162,1.0
0.021417322834645668,1.0
0.02142407057340895,1.0
0.021430822565395524,1.0
0.021437578814627996,1.0
0.021444339325134027,1.0
0.02145110410094637,1.0
0.02145787314610287,1.0
0.021464646464646464,1.0
0.0214714240606252,1.0
0.02147820593809223,1.0
0.021484992101105844,1.0
0.021491782553729456,1.0
0.021498577300031615,1.0
0.021505376344086023,1.0
0.021512179689971527,1.0
0.021518987341772152,1.0
0.021525799303577082,1.0
0.021532615579480684,1.0
0.021539436173582515,1.0
0.021546261089987327,1.0
0.021553090332805072,1.0
0.02155992390615092,1.0
0.02156676181414526,1.0
0.021573604060913704,1.0
0.021580450650587116,1.0
0.02158730158730159,1.0
0.021594156875198476,1.0
0.021601016518424398,1.0
0.021607880521131235,1.0
0.02161474888747616,1.0
0.021621621621621623,1.0
0.021628498727735368,1.0
0.021635380209990455,1.0
0.021642266072565246,1.0
0.021649156319643426,1.0
0.02165605095541401,1.0
0.02166294998407136,1.0
0.021669853409815167,1.0
0.021676761236850493,1.0
0.021683673469387755,1.0
0.021690590111642743,1.0
0.02169751116783663,1.0
0.021704436642195978,1.0
0.021711366538952746,1.0
0.0217183008623443,1.0
0.021725239616613417,1.0
0.021732182806008308,1.0
0.021739130434782608,1.0
0.021746082507195393,1.0
0.021753039027511197,1.0
0.02176,1.0
0.02176696542893726,1.0
0.021773935318603905,1.0
0.021780909673286355,1.0
0.021787888497276513,1.0
0.021794871794871794,1.0
0.021801859570375122,1.0
0.021808851828094934,1.0
0.021815848572345205,1.0
0.021822849807445442,1.0
0.021829855537720707,1.0
0.021836865767501604,1.0
0.02184388050112432,1.0
0.021850899742930592,1.0
0.02185792349726776,1.0
0.021864951768488745,1.0
0.021871984560952074,1.0
0.021879021879021878,1.0
0.02188606372706791,1.0
0.02189311010946555,1.0
0.021900161030595812,1.0
0.02190721649484536,1.0
0.02191427650660651,1.0
0.02192134107027724,1.0
0.021928410190261205,1.0
0.02193548387096774,1.0
0.021942562116811875,1.0
0.02194964493221433,1.0
0.02195673232160155,1.0
0.021963824289405683,1.0
0.02197092084006462,1.0
0.02197802197802198,1.0
0.021985127707727127,1.0
0.02199223803363519,1.0
0.021999352960207053,1.0
0.022006472491909384,1.0
0.022013596633214633,1.0
0.022020725388601035,1.0
0.02202785876255264,1.0
0.0220349967595593,1.0
0.022042139384116692,1.0
0.02204928664072633,1.0
0.022056438533895557,1.0
0.022063595068137574,1.0
0.02207075624797144,1.0
0.02207792207792208,1.0
0.0220850925625203,1.0
0.022092267706302793,1.0
0.022099447513812154,1.0
0.022106631989596878,1.0
0.022113821138211382,1.0
0.022121014964216004,1.0
0.022128213472177027,1.0
0.022135416666666668,1.0
0.022142624552263106,1.0
0.02214983713355049,1.0
0.02215705441511893,1.0
0.02216427640156454,1.0
0.022171503097489404,1.0
0.02217873450750163,1.0
0.022185970636215333,1.0
0.022193211488250653,1.0
0.02220045706823376,1.0
0.022207707380796866,1.0
0.02221496243057824,1.0
0.022222222222222223,1.0
0.022229486760379207,1.0
0.02223675604970569,1.0
0.022244030094864246,1.0
0.02225130890052356,1.0
0.02225859247135843,1.0
0.02226588081204977,1.0
0.022273173927284638,1.0
0.022280471821756225,1.0
0.022287774500163882,1.0
0.022295081967213116,1.0
0.02230239422761561,1.0
0.02230971128608924,1.0
0.022317033147358056,1.0
0.02232435981615233,1.0
0.02233169129720854,1.0
0.022339027595269383,1.0
0.0223463687150838,1.0
0.022353714661406968,1.0
0.02236106543900033,1.0
0.02236842105263158,1.0
0.022375781507074696,1.0
0.02238314680710994,1.0
0.022390516957523872,1.0
0.022397891963109356,1.0
0.022405271828665568,1.0
0.02241265655899802,1.0
0.02242004615891856,1.0
0.022427440633245383,1.0
0.022434839986803037,1.0
0.022442244224422443,1.0
0.022449653350940905,1.0
0.022457067371202115,1.0
0.022464486290056162,1.0
0.02247191011235955,1.0
0.022479338842975205,1.0
0.022486772486772486,1.0
0.022494211048627193,1.0
0.022501654533421574,1.0
0.022509102946044357,1.0
0.022516556291390728,1.0
0.022524014574362372,1.0
0.02253147779986746,1.0
0.022538945972820683,1.0
0.022546419098143235,1.0
0.022553897180762852,1.0
0.0225613802256138,1.0
0.022568868237636906,1.0
0.02257636122177955,1.0
0.022583859182995682,1.0
0.022591362126245847,1.0
0.022598870056497175,1.0
0.022606382978723406,1.0
0.02261390089790489,1.0
0.02262142381902861,1.0
0.022628951747088188,1.0
0.022636484687083888,1.0
0.022644022644022644,1.0
0.022651565622918056,1.0
0.022659113628790403,1.0
0.02266666666666667,1.0
0.022674224741580526,1.0
0.02268178785857238,1.0
0.022689356022689355,1.0
0.022696929238985315,1.0
0.02270450751252087,1.0
0.022712090848363394,1.0
0.022719679251587035,1.0
0.022727272727272728,1.0
0.02273487128050819,1.0
0.02274247491638796,1.0
0.022750083640013383,1.0
0.022757697456492636,1.0
0.022765316370940744,1.0
0.02277294038847957,1.0
0.022780569514237858,1.0
0.022788203753351208,1.0
0.022795843110962118,1.0
0.022803487592219986,1.0
0.022811137202281114,1.0
0.022818791946308724,1.0
0.022826451829472977,1.0
0.022834116856950974,1.0
0.022841787033926773,1.0
0.0228494623655914,1.0
0.022857142857142857,1.0
0.022864828513786146,1.0
0.022872519340733265,1.0
0.02288021534320323,1.0
0.02255132951868058,0.9852941176470589
0.02255892255892256,0.9852941176470589
0.02256652071404513,0.9852941176470589
0.02257412398921833,0.9852941176470589
0.022581732389619143,0.9852941176470589
0.022589345920431558,0.9852941176470589
0.022596964586846544,0.9852941176470589
0.02260458839406208,0.9852941176470589
0.022612217347283158,0.9852941176470589
0.02261985145172181,0.9852941176470589
0.022627490712597096,0.9852941176470589
0.022635135135135136,0.9852941176470589
0.022642784724569112,0.9852941176470589
0.022650439486139283,0.9852941176470589
0.022658099425093,0.9852941176470589
0.02266576454668471,0.9852941176470589
0.022673434856175973,0.9852941176470589
0.022681110358835476,0.9852941176470589
0.022688791059939047,0.9852941176470589
0.022696476964769646,0.9852941176470589
0.02270416807861742,0.9852941176470589
0.02271186440677966,0.9852941176470589
0.02271956595456087,0.9852941176470589
0.022727272727272728,0.9852941176470589
0.022734984730234137,0.9852941176470589
0.022742701968771217,0.9852941176470589
0.02275042444821732,0.9852941176470589
0.022758152173913044,0.9852941176470589
0.022765885151206252,0.9852941176470589
0.022773623385452073,0.9852941176470589
0.022781366882012922,0.9852941176470589
0.022789115646258504,0.9852941176470589
0.02279686968356584,0.9852941176470589
0.022804628999319263,0.9852941176470589
0.022812393598910453,0.9852941176470589
